id,genus,spp,tree_number,stem_number,dbh,health,alive,standing,old_plot_col,zone,plot,oldtag,dhas.1,dhas.2,notes,new_genus,new_species
Nys.syl.659.1,Nys,syl,659,1,171,9,1,1,R3,R,3,,,,,,
Ace.rub.663.1,Ace,rub,663,1,202,9,1,1,R3,R,3,,,,,,
Nys.syl.664.1,Nys,syl,664,1,49,5,1,1,R3,R,3,,,,,,
Vac.spp.665.1,Vac,spp,665,1,37,6,1,1,R3,R,3,,,,,,
Ace.rub.671.1,Ace,rub,671,1,65,7,1,1,R3,R,3,,,,,,
Ace.rub.672.1,Ace,rub,672,1,125,8,1,1,R3,R,3,,,,,,
Uni.spp.673.1,Uni,spp,673,1,30,0,0,0,R3,R,3,,,,,,
Ace.rub.674.1,Ace,rub,674,1,139,9,1,1,R3,R,3,,,,,,
Pin.tae.675.1,Pin,tae,675,1,587,8,1,1,R3,R,3,,,,,,
Ace.rub.676.1,Ace,rub,676,1,122,4,1,1,R3,R,3,,,,,,
Nys.syl.677.1,Nys,syl,677,1,57,9,1,1,R3,R,3,,,,knot @ dbh,,
Nys.syl.678.1,Nys,syl,678,1,76,5,1,1,R3,R,3,,,,,,
Ace.rub.679.1,Ace,rub,679,1,202,9,1,1,R3,R,3,,,,,,
Pin.tae.680.1,Pin,tae,680,1,462,7,1,1,R3,R,3,,,,,,
Ace.rub.681.1,Ace,rub,681,1,271,9,1,1,R3,R,3,,,,,,
Ile.opa.682.1,Ile,opa,682,1,36,4,1,1,R3,R,3,,,,NYSSA!,Nys,syl
Pin.tae.683.1,Pin,tae,683,1,334,5,1,1,R3,R,3,,,,,,
Ile.opa.684.1,Ile,opa,684,1,102,9,1,1,R3,R,3,,,,,,
Ile.opa.685.1,Ile,opa,685,1,62,8,1,1,R3,R,3,,,,,,
Liq.sty.686.1,Liq,sty,686,1,294,8,1,1,R3,R,3,,,,,,
Vac.spp.687.1,Vac,spp,687,1,42,6,1,1,R3,R,3,,,,,,
Ace.rub.688.1,Ace,rub,688,1,69,9,1,1,R3,R,3,,,,,,
Liq.sty.689.1,Liq,sty,689,1,231,7,1,1,R3,R,3,,,,,,
Ace.rub.690.1,Ace,rub,690,1,139,10,1,1,R3,R,3,,,,,,
Pin.tae.691.1,Pin,tae,691,1,590,7,1,1,R3,R,3,,,,,,
Ace.rub.692.1,Ace,rub,692,1,163,7,1,1,R3,R,3,,,,Liq.sty!,Liq,sty
Pin.tae.693.1,Pin,tae,693,1,537,8,1,1,R3,R,3,,,,,,
Pin.tae.694.1,Pin,tae,694,1,524,7,1,1,R3,R,3,,,,,,
Ace.rub.695.1,Ace,rub,695,1,135,9,1,1,R3,R,3,,,,,,
Liq.sty.696.1,Liq,sty,696,1,206,6,1,1,R3,R,3,,,,,,
Ace.rub.697.1,Ace,rub,697,1,115,9,1,1,R3,R,3,,,,,,
Ace.rub.698.1,Ace,rub,698,1,193,10,1,1,R3,R,3,,,,,,
Ile.opa.699.1,Ile,opa,699,1,145,10,1,1,R3,R,3,,,,,,
Ace.rub.641.2,Ace,rub,641,2,85,0,0,1,R3,R,3,,,,,,
Vac.spp.665.2,Vac,spp,665,2,31,1,1,1,R3,R,3,,,,,,
Nys.syl.677.2,Nys,syl,677,2,36,0,0,1,R3,R,3,,,,,,
Ile.opa.684.2,Ile,opa,684,2,81,9,1,1,R3,R,3,,,,,,
Ace.rub.698.2,Ace,rub,698,2,90,3,1,1,R3,R,3,,,,,,
Ile.opa.670.1,Ile,opa,670,1,65,9,1,1,R3,R,3,,,,,,
Ile.opa.699.2,Ile,opa,699,2,20,0,0,1,R3,R,3,,,,,,
Ile.opa.5201.1,Ile,opa,5201,1,133,10,1,1,R4,R,4,,,,,,
Jun.vir.5202.1,Jun,vir,5202,1,64,0,0,1,R4,R,4,,,,,,
Nys.syl.5203.1,Nys,syl,5203,1,143,8,1,1,R4,R,4,,,,,Liq,sty
Pin.tae.5204.1,Pin,tae,5204,1,493,8,1,1,R4,R,4,,,,,,
Pin.tae.5205.1,Pin,tae,5205,1,531,7,1,1,R4,R,4,,,,,,
Pin.tae.5206.1,Pin,tae,5206,1,247,7,1,1,R4,R,4,,,,,,
Pin.tae.5207.1,Pin,tae,5207,1,528,7,1,1,R4,R,4,,,,,,
Nys.syl.5208.1,Nys,syl,5208,1,128,8,1,1,R4,R,4,,,,,,
Ile.opa.5210.1,Ile,opa,5210,1,110,4,1,1,R4,R,4,,,,,,
Uni.spp.5211.1,Uni,spp,5211,1,,0,0,1,R4,R,4,,,,,,
Ile.opa.5213.1,Ile,opa,5213,1,90,8,1,1,R4,R,4,,,,,,
Que.mic.5214.1,Que,mic,5214,1,351,9,1,1,R4,R,4,,,,,,
Nys.syl.5215.1,Nys,syl,5215,1,101,0,0,1,R4,R,4,,,,,Liq,sty
Ile.opa.5216.1,Ile,opa,5216,1,92,9,1,1,R4,R,4,,,,,,
Ile.opa.5217.1,Ile,opa,5217,1,98,8,1,1,R4,R,4,,,,,,
Nys.syl.5218.1,Nys,syl,5218,1,44,0,0,1,R4,R,4,,,,,,
Pin.tae.5219.1,Pin,tae,5219,1,458,6,1,1,R4,R,4,,,,,,
Ace.rub.5220.1,Ace,rub,5220,1,154,6,1,1,R4,R,4,,,,,,
Ile.opa.5222.1,Ile,opa,5222,1,61,8,1,1,R4,R,4,,,,,,
Liq.sty.5223.1,Liq,sty,5223,1,273,7,1,1,R4,R,4,,,,,,
Ile.opa.5224.1,Ile,opa,5224,1,127,10,1,1,R4,R,4,,,,,,
Ace.rub.5225.1,Ace,rub,5225,1,224,9,1,1,R4,R,4,,,,,,
Ile.opa.5226.1,Ile,opa,5226,1,124,9,1,1,R4,R,4,,,,,,
Ace.rub.5227.1,Ace,rub,5227,1,104,8,1,1,R4,R,4,,,,,,
Pin.tae.5228.1,Pin,tae,5228,1,339,6,1,1,R4,R,4,,,,,,
Ile.opa.5229.1,Ile,opa,5229,1,172,10,1,1,R4,R,4,,,,,,
Ace.rub.5230.1,Ace,rub,5230,1,242,9,1,1,R4,R,4,,,,,,
Ile.opa.5231.1,Ile,opa,5231,1,93,10,1,1,R4,R,4,,,,,,
Pin.tae.5232.1,Pin,tae,5232,1,521,7,1,1,R4,R,4,,,,,,
Pin.tae.5233.1,Pin,tae,5233,1,410,6,1,1,R4,R,4,,,,,,
Pin.tae.5234.1,Pin,tae,5234,1,167,0,0,1,R4,R,4,,,,snapped,,
Ile.opa.5235.1,Ile,opa,5235,1,58,9,1,1,R4,R,4,,,,,,
Nys.syl.5236.1,Nys,syl,5236,1,58,9,1,1,R4,R,4,,,,,,
Pin.tae.5237.1,Pin,tae,5237,1,377,7,1,1,R4,R,4,,,,,,
Ace.rub.5163.1,Ace,rub,5163,1,317,8,1,1,R4,R,4,,,,,,
Ace.rub.5239.1,Ace,rub,5239,1,84,0,0,1,R4,R,4,,,,,,
Pin.tae.5240.1,Pin,tae,5240,1,626,8,1,1,R4,R,4,,,,,,
Nys.syl.5241.1,Nys,syl,5241,1,68,7,1,1,R4,R,4,,,,,,
Ile.opa.5242.1,Ile,opa,5242,1,78,9,1,1,R4,R,4,,,,,,
Ace.rub.5243.1,Ace,rub,5243,1,137,9,1,1,R4,R,4,,,,,,
Liq.sty.5244.1,Liq,sty,5244,1,82,6,1,1,R4,R,4,,,,,,
Nys.syl.5246.1,Nys,syl,5246,1,42,2,1,1,R4,R,4,,,,,,
Nys.syl.5247.1,Nys,syl,5247,1,90,8,1,1,R4,R,4,,,,,,
Liq.sty.5248.1,Liq,sty,5248,1,48,0,0,1,R4,R,4,,,,,,
Ile.opa.5249.1,Ile,opa,5249,1,134,10,1,1,R4,R,4,,,,,,
Nys.syl.5250.1,Nys,syl,5250,1,41,2,1,1,R4,R,4,,,,,,
Nys.syl.5251.1,Nys,syl,5251,1,40,1,1,1,R4,R,4,,,,,,
Liq.sty.5252.1,Liq,sty,5252,1,85,6,1,1,R4,R,4,,,,,,
Nys.syl.5253.1,Nys,syl,5253,1,35,3,1,1,R4,R,4,,,,,,
Pin.tae.5254.1,Pin,tae,5254,1,430,8,1,1,R4,R,4,,,,,,
Ile.opa.5255.1,Ile,opa,5255,1,75,9,1,1,R4,R,4,,,,,,
Ace.rub.5258.1,Ace,rub,5258,1,117,8,1,1,R4,R,4,,,,,,
Nys.syl.5259.1,Nys,syl,5259,1,90,8,1,1,R4,R,4,,,,,,
Nys.syl.5260.1,Nys,syl,5260,1,49,7,1,1,R4,R,4,,,,,,
Liq.sty.5261.1,Liq,sty,5261,1,52,0,0,1,R4,R,4,,,,,,
Vac.spp.5262.1,Vac,spp,5262,1,29,7,1,1,R4,R,4,,,,,,
Vac.spp.5263.1,Vac,spp,5263,1,22,6,1,1,R4,R,4,,,,,,
Vac.spp.5264.1,Vac,spp,5264,1,26,7,1,1,R4,R,4,,,,,,
Nys.syl.5299.1,Nys,syl,5299,1,89,8,1,1,R4,R,4,,,,,,
Ile.opa.5213.2,Ile,opa,5213,2,70,7,1,1,R4,R,4,,,,,,
Ile.opa.5217.2,Ile,opa,5217,2,39,0,0,1,R4,R,4,,,,,,
Ace.rub.5220.2,Ace,rub,5220,2,126,6,1,1,R4,R,4,,,,,,
Ile.opa.5222.2,Ile,opa,5222,2,66,9,1,1,R4,R,4,,,,,,
Ile.opa.5224.2,Ile,opa,5224,2,54,9,1,1,R4,R,4,,,,,,
Ace.rub.5227.2,Ace,rub,5227,2,89,0,0,1,R4,R,4,,,,,,
Ace.rub.5243.2,Ace,rub,5243,2,70,0,0,1,R4,R,4,,,,,,
Nys.syl.5247.2,Nys,syl,5247,2,43,2,1,1,R4,R,4,,,,,,
Vac.spp.5262.2,Vac,spp,5262,2,24,0,0,1,R4,R,4,,,,,,
Pin.tae.5205.2,Pin,tae,5205,2,124,0,0,1,R4,R,4,,,,,,
Liq.sty.5209.1,Liq,sty,5209,1,206,8,1,1,R4,R,4,,,,,,
Nys.syl.5212.1,Nys,syl,5212,1,158,9,1,1,R4,R,4,,,,,,
Ile.opa.5221.1,Ile,opa,5221,1,79,7,1,1,R4,R,4,,,,,,
Ile.opa.5222.3,Ile,opa,5222,3,36,7,1,1,R4,R,4,,,,,,
Ile.opa.5306.1,Ile,opa,5306,1,135,9,1,1,R4,R,4,,,,,,
Pin.tae.485.1,Pin,tae,485,1,600,8,1,1,R4,R,4,,,,,,
Uni.spp.105.1,Uni,spp,105,1,,,,0,H1,H,1,,,,,,
Uni.spp.106.1,Uni,spp,106,1,,,,,H1,H,1,,,,,,
Uni.spp.107.1,Uni,spp,107,1,,,,,H1,H,1,,,,,,
Uni.spp.197.1,Uni,spp,197,1,62,0,,1,H1,H,1,,,,,,
Uni.spp.198.1,Uni,spp,198,1,,0,,1,H1,H,1,,,,,,
Nys.syl.199.1,Nys,syl,199,1,86,0,,1,H1,H,1,,,,,,
Uni.spp.200.1,Uni,spp,200,1,57,0,,1,H1,H,1,,,,,,
Pin.tae.209.1,Pin,tae,209,1,294,2,,1,H1,H,1,,,,,,
Pin.tae.211.1,Pin,tae,211,1,425,8,,1,H1,H,1,,,,,,
Nys.syl.212.1,Nys,syl,212,1,105,3,,1,H1,H,1,,,,,,
Nys.syl.213.1,Nys,syl,213,1,164,5,,1,H1,H,1,,,,,,
Pin.tae.214.1,Pin,tae,214,1,374,7,,1,H1,H,1,,,,,,
Nys.syl.215.1,Nys,syl,215,1,97,8,,1,H1,H,1,,,,,,
Pin.tae.216.1,Pin,tae,216,1,440,7,,1,H1,H,1,,,,,,
Pin.tae.218.1,Pin,tae,218,1,220,3,,1,H1,H,1,,,,,,
Nys.syl.219.1,Nys,syl,219,1,210,8,,1,H1,H,1,,,,,,
Nys.syl.220.1,Nys,syl,220,1,214,9,,1,H1,H,1,,,,,,
Nys.syl.221.1,Nys,syl,221,1,156,8,,1,H1,H,1,,,,,,
Pin.tae.222.1,Pin,tae,222,1,317,0,,1,H1,H,1,,,,,,
Nys.syl.223.1,Nys,syl,223,1,202,0,,1,H1,H,1,,,,,,
Nys.syl.224.1,Nys,syl,224,1,50,4,,1,H1,H,1,,,,,,
Pin.tae.225.1,Pin,tae,225,1,222,3,,1,H1,H,1,,,,,,
Nys.syl.226.1,Nys,syl,226,1,162,7,,1,H1,H,1,,,,,,
Pin.tae.227.1,Pin,tae,227,1,580,8,,1,H1,H,1,,,,,,
Ile.opa.228.1,Ile,opa,228,1,80,8,,1,H1,H,1,,,,,,
Ile.opa.229.1,Ile,opa,229,1,80,9,,1,H1,H,1,,,,,,
Ile.opa.230.1,Ile,opa,230,1,45,2,,0,H1,H,1,,,,,,
Ile.opa.231.1,Ile,opa,231,1,53,7,,1,H1,H,1,,,,,,
Pin.tae.232.1,Pin,tae,232,1,447,6,,1,H1,H,1,,,,,,
Nys.syl.233.1,Nys,syl,233,1,78,7,,1,H1,H,1,,,,,,
Pin.tae.234.1,Pin,tae,234,1,346,5,,1,H1,H,1,,,,,,
Pin.tae.235.1,Pin,tae,235,1,315,5,,1,H1,H,1,,,,,,
Pin.tae.236.1,Pin,tae,236,1,179,0,,1,H1,H,1,,,,,,
Pin.tae.237.1,Pin,tae,237,1,392,6,,1,H1,H,1,,,,,,
Pin.tae.238.1,Pin,tae,238,1,337,5,,1,H1,H,1,,,,,,
Pin.tae.239.1,Pin,tae,239,1,350,7,,1,H1,H,1,,,,,,
Pin.tae.240.1,Pin,tae,240,1,311,7,,1,H1,H,1,,,,,,
Nys.syl.241.1,Nys,syl,241,1,107,8,,1,H1,H,1,,,,,,
Nys.syl.242.1,Nys,syl,242,1,106,7,,1,H1,H,1,,,,,,
Pin.tae.243.1,Pin,tae,243,1,380,8,,1,H1,H,1,,,,,,
Nys.syl.244.1,Nys,syl,244,1,67,1,,1,H1,H,1,,,,,,
Nys.syl.245.1,Nys,syl,245,1,243,5,,1,H1,H,1,,,,,,
Nys.syl.246.1,Nys,syl,246,1,65,6,,1,H1,H,1,,,,,,
Nys.syl.247.1,Nys,syl,247,1,166,7,,1,H1,H,1,,,,,,
Nys.syl.248.1,Nys,syl,248,1,106,7,,1,H1,H,1,,,,,,
Pin.tae.249.1,Pin,tae,249,1,264,4,,1,H1,H,1,,,,,,
Uni.spp.250.1,Uni,spp,250,1,57,0,,1,H1,H,1,,,,,,
Pin.tae.251.1,Pin,tae,251,1,397,5,,1,H1,H,1,,,,,,
Pin.tae.252.1,Pin,tae,252,1,272,0,,1,H1,H,1,,,,,,
Nys.syl.253.1,Nys,syl,253,1,140,8,,1,H1,H,1,,,,,,
Pin.tae.254.1,Pin,tae,254,1,426,6,,1,H1,H,1,,,,,,
Uni.spp.91.1,Uni,spp,91,1,,,,0,H1,H,1,,,,,,
Pin.tae.96.1,Pin,tae,96,1,92,0,,1,H1,H,1,,,,,,
Uni.spp.97.1,Uni,spp,97,1,41,0,,0,H1,H,1,,,,,,
Uni.spp.98.1,Uni,spp,98,1,,,,0,H1,H,1,,,,,,
Nys.syl.242.2,Nys,syl,242,2,73,6,,1,H1,H,1,,,,,,
Pin.tae.5146.1,Pin,tae,5146,1,29,8,,1,H1,H,1,,,,,,
Nys.syl.5147.1,Nys,syl,5147,1,63,6,,1,H1,H,1,,,,,,
Pin.tae.998.1,Pin,tae,998,1,158,0,,1,H1,H,1,,,,,,
Pin.tae.5142.1,Pin,tae,5142,1,27,9,,1,H1,H,1,,,,,,
Pin.tae.5301.1,Pin,tae,5301,1,23,9,,1,H1,H,1,,,,,,
